Trial,category,sub_trial,x1,x2,x3,x4,x5,x6,x7,x8,average,average_circ,bincorrect,bincorrect_circ
7739,45.0,239,36,62,-3,23,78,67,33,28,40.5,40.55502945457576,True,True
7740,45.0,240,85,9,76,64,-78,89,18,22,35.625,44.00537145844521,True,True
7741,45.0,241,16,82,45,76,74,68,-74,-86,25.125,43.33356104898286,True,True
7742,45.0,242,47,65,24,50,-6,84,-63,87,36.0,41.751622243301966,True,True
7743,45.0,243,-57,45,58,30,84,77,71,10,39.75,45.11334398488776,True,True
7744,45.0,244,59,61,-45,67,78,49,83,-20,41.5,47.093860507799576,True,True
7745,45.0,245,87,53,7,20,47,49,48,61,46.5,46.57196028114524,True,True
7746,45.0,246,70,45,56,63,8,-34,40,57,38.125,40.45939044572964,True,True
7747,45.0,247,77,18,44,62,71,-11,6,89,44.5,45.219884142582856,True,True
7748,45.0,248,18,82,60,24,77,78,18,-43,39.25,41.94908725502643,True,True
7749,45.0,249,81,48,87,22,-29,42,79,37,45.875,47.833669909425026,True,True
7750,45.0,250,76,61,83,73,13,62,-81,1,36.0,46.42104767344594,True,True
7751,45.0,251,-54,67,-32,78,76,81,-8,80,36.0,43.07924452903967,True,True
7752,45.0,252,60,71,32,85,-34,73,5,70,45.25,48.448256645027016,True,True
7753,45.0,253,29,41,2,82,35,82,55,-3,40.375,40.3207894740346,True,True
7754,45.0,254,30,-39,60,48,76,41,55,30,37.625,40.136257632152336,True,True
7755,45.0,255,-37,39,5,76,53,57,56,69,39.75,42.596244750904674,True,True
7756,45.0,256,59,67,39,65,-19,-75,72,71,34.875,44.80999635551828,True,True
7757,45.0,257,44,-71,76,70,52,83,-18,80,39.5,49.692646180021484,True,True
7758,45.0,258,-28,59,12,78,74,77,11,88,46.375,48.88996751387225,True,True
7759,45.0,259,-19,75,57,52,12,62,10,79,41.0,42.13971208489494,True,True
7760,45.0,260,64,73,44,55,-53,60,-77,78,30.5,44.03189971896899,True,True
7761,45.0,261,37,84,19,44,55,85,85,-53,44.5,49.76016564917248,True,True
7762,45.0,262,-25,84,66,68,32,-11,69,75,44.75,47.65467783662831,True,True
7763,45.0,263,61,81,-16,86,52,15,-47,62,36.75,40.65126854918606,True,True
7764,45.0,264,73,59,51,-14,46,4,45,67,41.375,42.5188828130226,True,True
7765,45.0,265,70,85,2,60,70,-20,73,-69,33.875,41.841697769507505,True,True
7766,45.0,266,34,84,25,-74,36,87,82,20,36.75,44.125478641669616,True,True
7767,45.0,267,4,33,87,-69,63,73,79,3,34.125,40.407378492947345,True,True
7768,45.0,268,71,81,25,-19,71,9,88,-1,40.625,41.307306723672355,True,True
7769,45.0,269,-80,63,82,48,-10,60,69,55,35.875,46.674395552378115,True,True
7770,45.0,270,75,33,-30,26,74,78,-35,76,37.125,40.65891235592139,True,True
7771,45.0,271,87,83,57,81,28,76,-38,-15,44.875,49.41844939093639,True,True
7772,45.0,272,22,-7,80,-64,85,65,87,61,41.125,48.98424910782043,True,True
7773,45.0,273,86,30,24,29,46,7,65,69,44.5,44.319283127258075,True,True
7774,45.0,274,-30,56,83,21,49,89,68,-80,32.0,42.36705400787628,True,True
7775,45.0,275,49,44,61,-16,72,84,-53,46,35.875,40.82286343564891,True,True
7776,45.0,276,79,65,-56,55,76,-67,48,55,31.875,43.94133173917942,True,True
7777,45.0,277,12,47,64,50,-45,60,83,48,39.875,43.50750468204146,True,True
7778,45.0,278,72,-88,-11,-52,57,79,80,78,26.875,42.02556312287379,True,True
7779,45.0,279,29,54,83,18,-15,70,87,-2,40.5,40.89871782935913,True,True
7780,45.0,280,86,32,12,19,66,89,-51,57,38.75,42.27272409949734,True,True
7781,45.0,281,84,43,-15,12,55,7,88,47,40.125,40.324102223096816,True,True
7782,45.0,282,54,-14,50,46,40,10,74,60,40.0,40.89700658604244,True,True
7783,45.0,283,40,60,88,53,-40,68,68,-84,31.625,45.010997386174836,True,True
7784,45.0,284,57,71,-27,69,54,66,-42,78,40.75,46.57718298046055,True,True
7785,45.0,285,70,34,65,71,59,66,32,-37,45.0,48.37132690045553,True,True
7786,45.0,286,86,-55,47,44,73,-3,73,25,36.25,40.6066017932539,True,True
7787,45.0,287,87,-46,88,75,57,22,57,-78,32.75,45.46403117975527,True,True
7788,45.0,288,89,-37,37,24,83,9,34,76,39.375,40.94289985975951,True,True
7789,45.0,289,68,37,-57,70,54,-19,65,69,35.875,42.1070144495809,True,True
7790,45.0,290,88,3,57,25,55,-36,85,84,45.125,48.17258040107171,True,True
7791,45.0,291,-6,81,89,37,-38,-78,85,80,31.25,41.697434773670864,True,True
7792,45.0,292,78,-70,-80,65,60,83,79,-13,25.25,41.28106020575862,True,True
7793,45.0,293,73,86,1,13,51,53,74,7,44.75,45.115408600344125,True,True
7794,45.0,294,84,62,-14,11,26,71,82,56,47.25,48.507161121409155,True,True
7795,45.0,295,38,87,86,30,34,30,28,34,45.875,45.09124869382535,True,True
7796,45.0,296,41,83,55,32,32,74,43,-11,43.625,44.12307624874947,True,True
7797,45.0,297,27,-52,85,59,38,65,89,43,44.25,49.259995749048414,True,True
7798,45.0,298,89,28,38,70,31,50,26,39,46.375,45.904987808235916,True,True
7799,45.0,299,-29,66,66,76,12,58,-82,70,29.625,40.25042716417127,True,True
7800,45.0,300,61,61,-73,35,80,49,43,64,40.0,48.95557843515118,True,True
7801,45.0,301,77,34,39,69,76,-54,-74,64,28.875,40.560337569159316,True,True
7802,45.0,302,83,83,9,11,-77,75,73,43,37.5,46.80152699910559,True,True
7803,45.0,303,47,55,22,76,66,49,51,-48,39.75,43.85062909005322,True,True
7804,45.0,304,12,66,-44,31,69,84,47,49,39.25,42.44840524033813,True,True
7805,45.0,305,84,23,-59,79,73,-66,50,64,31.0,42.499439320533156,True,True
7806,45.0,306,56,77,25,86,80,-75,47,-90,25.75,45.97126352707426,True,True
7807,45.0,307,-62,76,55,86,75,26,87,-46,37.125,47.74526529724528,True,True
7808,45.0,308,53,77,51,66,37,-15,77,-8,42.25,43.787670853924766,True,True
7809,45.0,309,-20,66,56,85,27,65,75,-55,37.375,43.326557357178785,True,True
7810,45.0,310,-14,89,65,50,59,50,61,-72,36.0,44.80078040348042,True,True
7811,45.0,311,51,89,88,36,-11,27,-55,76,37.625,42.119921998104815,True,True
7812,45.0,312,83,71,38,-44,62,-52,70,52,35.0,42.64441980947109,True,True
7813,45.0,313,79,61,-90,7,86,47,41,36,33.375,44.76338188866771,True,True
7814,45.0,314,27,65,81,64,-16,73,-18,37,39.125,40.66961121857403,True,True
7815,45.0,315,-77,85,86,-82,14,61,69,52,26.0,44.183398916857186,True,True
7816,45.0,316,44,25,81,89,-69,47,78,26,40.125,47.580315566690956,True,True
7817,45.0,317,49,-10,1,-48,78,81,88,66,38.125,42.21632044404552,True,True
7818,45.0,318,21,-58,75,54,42,20,75,83,39.0,44.211553257633454,True,True
7819,45.0,319,48,39,53,-24,84,36,37,59,41.5,42.80428060134517,True,True
7820,45.0,320,75,84,23,68,-61,76,41,-31,34.375,41.328709723276575,True,True
7821,45.0,321,17,83,85,61,54,33,57,-70,40.0,48.043500877764444,True,True
7822,45.0,322,-82,87,60,-45,80,61,12,65,29.75,42.25042459421081,True,True
7823,45.0,323,12,-27,53,87,52,49,41,67,41.75,43.39083781776637,True,True
7824,45.0,324,86,-5,56,26,68,-21,86,72,46.0,48.11292455729941,True,True
7825,45.0,325,54,81,-33,69,3,85,68,-73,31.75,40.94599730697274,True,True
7826,45.0,326,88,81,7,19,26,-33,69,63,40.0,41.589236028157586,True,True
7827,45.0,327,34,35,50,77,71,34,33,65,49.875,49.765213385851354,True,True
7828,45.0,328,57,64,71,-78,-78,49,33,72,23.75,40.15806740936071,True,True
7829,45.0,329,63,60,-77,76,6,80,28,79,39.375,49.53175664241775,True,True
7830,45.0,330,46,76,88,-69,60,4,78,-2,35.125,42.012567956710456,True,True
7831,45.0,331,57,83,23,-5,39,46,83,44,46.25,46.56156626597462,True,True
7832,45.0,332,71,84,-48,37,-67,48,76,69,33.75,44.734786221408996,True,True
7833,45.0,333,87,86,-20,61,76,80,11,-12,46.125,48.71618316452839,True,True
7834,45.0,334,51,27,54,43,-1,54,24,81,41.625,41.760504834165204,True,True
7835,45.0,335,31,58,73,53,59,63,23,-78,35.25,44.338657080879756,True,True
7836,45.0,336,3,81,70,55,9,34,41,64,44.625,44.93723989469274,True,True
7837,45.0,337,15,51,39,79,-2,11,66,62,40.125,40.31511185081021,True,True
7838,45.0,338,29,74,68,13,81,52,-16,39,42.5,43.34026063099108,True,True
7839,45.0,339,81,53,77,71,24,-71,81,-80,29.5,47.767264007443885,True,True
7840,45.0,340,49,68,63,79,-2,2,72,-16,39.375,40.54635093135474,True,True
7841,45.0,341,2,22,57,46,82,78,28,52,45.875,46.020878864024866,True,True
7842,45.0,342,-82,47,87,51,75,-86,28,82,25.25,45.90344381685054,True,True
7843,45.0,343,-1,70,73,84,17,72,-32,86,46.125,49.45183798586629,True,True
7844,45.0,344,66,35,51,-26,88,-19,81,39,39.375,41.409191566952444,True,True
7845,45.0,345,61,77,-7,89,39,63,-78,21,33.125,41.55395893554933,True,True
7846,45.0,346,54,-77,72,82,36,-21,25,89,32.5,41.11546006154015,True,True
7847,45.0,347,84,33,83,-47,53,-20,43,84,39.125,43.6423851750543,True,True
7848,45.0,348,30,-56,69,76,88,69,32,0,38.5,43.41980349919771,True,True
7849,45.0,349,58,83,-71,-68,50,89,23,85,31.125,45.940876278689956,True,True
7850,45.0,350,54,25,78,63,62,-51,32,48,38.875,43.1903058450375,True,True
7851,45.0,351,84,-36,27,29,3,75,71,89,42.75,45.196953247639925,True,True
7852,45.0,352,53,12,-46,82,62,78,56,64,45.125,49.96309046336884,True,True
7853,45.0,353,73,-7,70,80,-79,80,69,12,37.25,48.10771492031489,True,True
7854,45.0,354,-46,-37,57,68,59,77,49,62,36.125,42.45464922506946,True,True
7855,45.0,355,28,85,-72,58,25,75,88,-15,34.0,41.29721869041552,True,True
7856,45.0,356,-65,80,65,28,68,17,37,62,36.5,42.73663823318904,True,True
7857,45.0,357,83,53,44,10,51,6,-6,81,40.25,40.37787421728012,True,True
7858,45.0,358,78,48,73,31,34,-64,29,74,37.875,44.048964288002566,True,True
7859,45.0,359,-28,86,60,85,83,3,40,-75,31.75,40.18006059645319,True,True
7860,45.0,360,6,80,71,81,62,9,-77,28,32.5,40.15937654371723,True,True
7861,45.0,361,-1,25,-77,39,69,84,50,87,34.5,42.704902417664215,True,True
7862,45.0,362,40,-2,63,49,32,78,20,84,45.5,45.6969614746769,True,True
7863,45.0,363,30,79,51,87,75,-58,-77,74,32.625,47.99525552776737,True,True
7864,45.0,364,-77,-71,89,88,89,65,56,-36,25.375,42.72323360273879,True,True
7865,45.0,365,85,19,86,70,80,-77,4,-7,32.5,40.00825201376955,True,True
7866,45.0,366,79,10,22,85,22,13,78,38,43.375,42.85106407231319,True,True
7867,45.0,367,47,69,58,71,-58,25,79,4,36.875,42.09938005105957,True,True
7868,45.0,368,78,30,23,62,55,42,52,-51,36.375,40.22658319134709,True,True
7869,45.0,369,77,82,59,-70,18,72,34,1,34.125,40.78794368581188,True,True
7870,45.0,370,57,35,63,43,33,84,35,-36,39.25,41.37400652763793,True,True
7871,45.0,371,80,76,-75,84,-38,75,82,-27,32.125,45.143229561260284,True,True
7872,45.0,372,71,88,89,30,0,-57,31,80,41.5,47.07056917820094,True,True
7873,45.0,373,76,63,35,65,-45,66,31,32,40.375,43.99408199412673,True,True
7874,45.0,374,58,51,73,51,58,-26,-14,71,40.25,42.940689996224364,True,True
7875,45.0,375,-85,36,64,-25,70,50,85,49,30.5,41.605459007205894,True,True
7876,45.0,376,78,16,61,32,63,-32,66,68,44.0,46.666000160687304,True,True
7877,45.0,377,32,65,71,41,13,77,-50,83,41.5,45.970476066866325,True,True
7878,45.0,378,-2,-39,84,89,57,-67,62,88,34.0,43.16185313041103,True,True
7879,45.0,379,-18,69,83,0,32,84,72,39,45.125,46.56972714222192,True,True
7880,45.0,380,79,85,68,48,32,-86,89,-37,34.75,49.50709357905157,True,True
7881,45.0,381,60,21,43,-63,12,86,82,51,36.5,41.96211576564062,True,True
7882,45.0,382,56,79,24,85,80,-5,12,53,48.0,48.67211149721908,True,True
7883,45.0,383,60,-80,45,82,76,72,-13,52,36.75,47.98012472270702,True,True
7884,45.0,384,84,-61,86,87,71,82,-49,-69,28.875,47.17536842608024,True,True
7885,45.0,385,-7,10,80,72,38,-45,82,88,39.75,43.26092633875456,True,True
7886,45.0,386,82,72,-46,65,-65,80,36,44,33.5,43.39747158964698,True,True
7887,45.0,387,61,-58,88,84,74,73,-71,-12,29.875,42.62235534966166,True,True
7888,45.0,388,49,88,72,18,2,-47,44,73,37.375,40.515824131785166,True,True
7889,45.0,389,29,34,50,49,39,87,14,89,48.875,48.43078810863551,True,True
7890,45.0,390,71,-84,53,80,73,60,38,-6,35.625,47.097465650006114,True,True
7891,45.0,391,81,-51,60,79,34,-18,76,30,36.375,40.88444872618783,True,True
7892,45.0,392,10,72,11,-41,55,82,88,46,40.375,43.11599835033422,True,True
7893,45.0,393,87,19,76,65,-55,43,61,29,40.625,45.63071626755834,True,True
7894,45.0,394,37,29,85,71,22,70,-11,53,44.5,45.06858931661802,True,True
7895,45.0,395,25,-60,89,84,46,65,1,59,38.625,44.237969472721545,True,True
7896,45.0,396,-69,53,84,76,18,-62,51,83,29.25,41.01828757736311,True,True
7897,45.0,397,10,25,-83,62,81,71,79,38,35.375,45.531774039143386,True,True
7898,45.0,398,51,55,81,62,25,-15,39,57,44.375,45.42965967338151,True,True
7899,45.0,399,-30,-26,74,13,84,68,86,64,41.625,45.45318639960655,True,True
7900,45.0,400,-61,50,70,73,74,46,-14,85,40.375,48.09033092633783,True,True
7901,45.0,401,14,72,25,-88,11,62,86,79,32.625,43.01817391280076,True,True
7902,45.0,402,-71,64,64,58,64,-39,79,53,34.0,45.07254022948749,True,True
7903,45.0,403,36,70,-58,72,88,-84,23,69,27.0,40.97029636390246,True,True
7904,45.0,404,69,28,89,-16,81,48,-46,78,41.375,46.19857569791935,True,True
7905,45.0,405,83,-25,27,81,40,59,49,25,42.375,43.62762664718795,True,True
7906,45.0,406,2,89,78,-87,77,6,40,78,35.375,46.9417462831405,True,True
7907,45.0,407,44,-22,39,76,-82,60,65,78,32.25,43.0790123529448,True,True
7908,45.0,408,53,2,36,70,71,66,-37,62,40.375,43.443545932712794,True,True
7909,45.0,409,86,27,57,63,32,85,19,17,48.25,47.99102222866367,True,True
7910,45.0,410,72,52,-19,-47,85,73,58,18,36.5,40.67155665796389,True,True
7911,45.0,411,0,75,40,47,37,88,-8,89,46.0,46.55505133991426,True,True
7912,45.0,412,66,-28,46,-1,33,72,88,60,42.0,44.002658956319124,True,True
7913,45.0,413,53,47,79,78,6,46,13,3,40.625,40.661406540782934,True,True
7914,45.0,414,87,78,24,71,71,17,4,45,49.625,49.98781960269068,True,True
7915,45.0,415,20,73,-3,69,78,-27,63,39,39.0,40.65274050805817,True,True
7916,45.0,416,69,-5,83,56,23,76,-13,68,44.625,46.13757668479548,True,True
7917,45.0,417,5,76,51,41,86,61,-49,88,44.875,49.989043933498095,True,True
7918,45.0,418,28,47,21,39,88,10,34,82,43.625,43.01534525621423,True,True
7919,45.0,419,57,23,79,67,-67,63,89,-11,37.5,45.15120731148295,True,True
7920,45.0,420,-58,-63,68,77,25,80,69,67,33.125,45.09627998119336,True,True
7921,45.0,421,71,81,88,-17,-68,69,69,-55,29.75,41.3426349474673,True,True
7922,45.0,422,63,40,82,66,-30,-22,16,88,37.875,40.11543427808715,True,True
7923,45.0,423,4,34,84,27,-39,75,88,36,38.625,40.39655272232736,True,True
7924,45.0,424,-3,83,0,81,76,46,-59,75,37.375,43.06149596240732,True,True
7925,45.0,425,1,-90,82,62,84,38,82,34,36.625,49.41872397174291,True,True
7926,45.0,426,79,88,53,-29,-84,89,48,43,35.875,49.12073343827052,True,True
7927,45.0,427,-87,55,82,-3,31,73,77,23,31.375,41.53209721348969,True,True
7928,45.0,428,76,89,-63,86,-7,76,-51,74,35.0,46.77285322154515,True,True
7929,45.0,429,87,77,-74,-12,47,82,39,49,36.875,45.92343360724931,True,True
7930,45.0,430,81,-78,64,83,24,21,80,-12,32.875,41.266976671164855,True,True
7931,45.0,431,15,57,13,58,-12,80,40,84,41.875,42.30730543240327,True,True
7932,45.0,432,28,81,-18,-81,76,74,69,61,36.25,48.0337428770998,True,True
7933,45.0,433,79,-89,-74,89,66,79,-23,57,23.0,42.66919568940938,True,True
7934,45.0,434,64,86,6,36,64,37,17,17,40.875,40.5584774035309,True,True
7935,45.0,435,48,29,-54,57,62,-50,82,86,32.5,40.068542580921815,True,True
7936,45.0,436,62,45,-3,-19,52,42,75,83,42.125,43.596522602888314,True,True
7937,45.0,437,42,-26,89,78,72,78,-41,4,37.0,40.64981008729205,True,True
7938,45.0,438,89,82,9,37,-42,24,46,74,39.875,42.35654420909083,True,True
7939,45.0,439,86,38,9,35,86,37,14,51,44.5,44.0298715573189,True,True
7940,45.0,440,-76,43,81,71,76,35,45,-88,23.375,41.63529816503893,True,True
7941,45.0,441,77,87,-39,89,0,-70,54,87,35.625,46.43955711355119,True,True
7942,45.0,442,57,78,36,-31,48,88,-1,88,45.375,47.97934699330196,True,True
7943,45.0,443,87,63,85,80,87,-52,14,-38,40.75,49.26035499060015,True,True
7944,45.0,444,-25,-13,86,40,38,89,78,26,39.875,41.008376724827,True,True
7945,45.0,445,87,73,38,1,-9,89,70,34,47.875,48.84890457034339,True,True
7946,45.0,446,-88,30,83,29,73,60,-4,86,33.625,44.77799286876453,True,True
7947,45.0,447,-60,39,-76,70,74,59,84,66,32.0,47.5606835013065,True,True
7948,45.0,448,82,15,-34,68,75,54,85,-15,41.25,44.456922123952694,True,True
7949,45.0,449,67,77,0,-6,45,40,82,44,43.625,44.31543691569985,True,True
7950,45.0,450,68,86,79,49,-15,25,4,67,45.375,46.61065925127559,True,True
7951,45.0,451,78,71,-16,67,-8,68,63,-11,39.0,40.883452255399845,True,True
7952,45.0,452,-1,69,87,41,47,46,2,89,47.5,47.96193215539344,True,True
7953,45.0,453,87,34,-3,60,63,70,-6,64,46.125,47.31058745726705,True,True
7954,45.0,454,-1,82,47,66,87,51,66,-52,43.25,48.974865573581496,True,True
7955,45.0,455,-89,76,-61,66,80,89,-8,54,25.875,42.373011110811404,True,True
7956,45.0,456,89,-17,19,28,69,40,26,80,41.75,42.005523038183554,True,True
7957,45.0,457,72,12,63,75,-75,34,43,77,37.625,46.52621151387214,True,True
7958,45.0,458,-13,81,86,73,-29,77,-21,80,41.75,46.010621762218335,True,True
7959,45.0,459,12,-22,79,-17,70,38,75,82,39.625,41.3710078129275,True,True
7960,45.0,460,88,-33,71,73,86,70,-42,-89,28.0,44.57717133750265,True,True
7961,45.0,461,52,-2,18,60,-11,33,85,87,40.25,40.39625264806148,True,True
7962,45.0,462,-5,74,52,35,85,43,27,37,43.5,43.62135540089898,True,True
7963,45.0,463,30,44,51,47,67,-53,80,39,38.125,42.52631007612513,True,True
7964,45.0,464,83,-31,49,-80,-2,75,81,79,31.75,42.67480411371233,True,True
7965,45.0,465,77,-23,84,87,-29,1,70,84,43.875,48.13786802329827,True,True
7966,45.0,466,48,35,-50,62,50,22,72,69,38.5,42.66562171015252,True,True
7967,45.0,467,85,28,57,30,89,24,16,-2,40.875,40.175394584121335,True,True
7968,45.0,468,-44,21,81,86,-66,80,60,69,35.875,46.69186351530067,True,True
7969,45.0,469,57,17,47,50,19,78,64,54,48.25,48.41182282029544,True,True
7970,45.0,470,84,-35,72,87,87,-6,43,-76,32.0,42.00430367491745,True,True
7971,45.0,471,-84,81,53,-3,68,25,76,36,31.5,41.01714184749446,True,True
7972,45.0,472,86,56,3,77,16,60,-16,67,43.625,44.84024432401074,True,True
7973,45.0,473,14,72,17,54,66,40,45,26,41.75,41.72794119717537,True,True
7974,45.0,474,72,34,78,-41,89,89,43,-33,41.375,46.968467032744314,True,True
7975,45.0,475,60,-76,-74,74,21,49,71,88,26.625,42.32451139415656,True,True
7976,45.0,476,-18,5,82,86,78,9,80,13,41.875,42.40993151006896,True,True
7977,45.0,477,31,70,80,49,77,-1,2,22,41.25,41.3604649311105,True,True
7978,45.0,478,45,71,73,38,38,-11,53,45,44.0,44.79826416043741,True,True
7979,45.0,479,-64,54,-15,89,29,64,47,76,35.0,41.344982152548056,True,True
7980,45.0,480,62,-44,40,70,80,-31,75,44,37.0,42.1767455438887,True,True
7981,45.0,481,21,32,19,76,87,11,39,48,41.625,41.05411272163417,True,True
7982,45.0,482,83,89,80,4,19,36,-55,61,39.625,44.24206057499353,True,True
7983,45.0,483,53,47,78,-3,80,82,35,-11,45.125,46.275517232846255,True,True
7984,45.0,484,75,3,79,35,58,61,43,23,47.125,47.416919739683124,True,True
7985,45.0,485,7,79,24,67,43,82,18,56,47.0,47.11105793600353,True,True
7986,45.0,486,87,80,3,-18,20,83,81,-2,41.75,42.41918785360525,True,True
7987,45.0,487,-32,-52,43,53,62,81,89,36,35.0,40.435751326581595,True,True
7988,45.0,488,66,39,34,82,24,41,55,9,43.75,43.632745793324034,True,True
7989,45.0,489,41,23,-62,73,70,69,80,38,41.5,48.257626747574164,True,True
7990,45.0,490,46,87,3,20,55,66,57,38,46.5,46.67470018053598,True,True
7991,45.0,491,-52,37,73,75,86,33,72,33,44.625,49.88892718689536,True,True
7992,45.0,492,-25,67,47,54,63,78,-34,58,38.5,42.44857340979061,True,True
7993,45.0,493,60,46,56,1,51,66,44,68,49.0,49.62983610018409,True,True
7994,45.0,494,-21,65,64,-45,-28,88,87,74,35.5,40.753400641450156,True,True
7995,45.0,495,46,78,85,83,29,-56,82,-9,42.25,48.67128649407397,True,True
7996,45.0,496,68,80,47,-8,-3,5,62,64,39.375,40.14321667341713,True,True
7997,45.0,497,76,51,74,25,-11,33,66,56,46.25,47.20897402425001,True,True
7998,45.0,498,83,71,67,13,-25,53,-20,64,38.25,40.52270471793446,True,True
7999,45.0,499,65,43,76,30,-20,-66,88,75,36.375,44.00129587097865,True,True
8000,45.0,500,39,76,57,84,51,-25,-76,45,31.375,40.31796008377029,True,True
8001,45.0,501,29,58,-52,54,45,89,65,69,44.625,49.99073952716449,True,True
8002,45.0,502,12,81,-7,40,33,68,74,45,43.25,43.66096192354192,True,True
8003,45.0,503,-65,-52,59,74,77,57,35,71,32.0,42.71702654527536,True,True
8004,45.0,504,69,85,16,75,-9,65,13,47,45.125,45.86586951683711,True,True
8005,45.0,505,-4,26,87,87,81,7,18,42,43.0,42.59421739121592,True,True
8006,45.0,506,69,42,-86,72,-56,60,66,55,27.75,43.37753522317399,True,True
8007,45.0,507,84,-33,-21,89,-38,73,86,60,37.5,42.91702134285444,True,True
8008,45.0,508,74,68,-30,-87,-39,89,71,78,28.0,42.81757743266945,True,True
8009,45.0,509,18,87,52,-1,78,57,62,-27,40.75,42.420685699998046,True,True
8010,45.0,510,63,86,-34,-57,70,87,81,-22,34.25,42.02707114057728,True,True
8011,45.0,511,-70,31,87,66,52,88,-49,42,30.875,40.69945385805468,True,True
8012,45.0,512,-55,72,21,74,67,15,58,82,41.75,47.34486448292367,True,True
8013,45.0,513,27,79,78,-56,-90,78,47,54,27.125,43.010380174763185,True,True
8014,45.0,514,43,69,36,47,47,-1,33,51,40.625,40.93668078686423,True,True
8015,45.0,515,42,24,87,-13,67,78,15,83,47.875,48.845138934836285,True,True
8016,45.0,516,11,88,59,81,38,-14,86,6,44.375,45.0019274652405,True,True
8017,45.0,517,-7,65,57,72,-61,68,25,73,36.5,42.792046140354955,True,True
8018,45.0,518,-62,30,28,85,89,73,53,46,42.75,49.355030813680344,True,True
8019,45.0,519,60,-5,36,-73,46,84,73,62,35.375,43.623618168752444,True,True
8020,45.0,520,28,5,57,88,78,-12,59,57,45.0,45.93643045974889,True,True
8021,45.0,521,8,-61,48,84,81,73,59,32,40.5,46.86055748717993,True,True
8022,45.0,522,54,-90,-79,81,-2,87,81,74,25.75,48.43513650944138,True,True
8023,45.0,523,47,23,-37,84,50,-75,88,86,33.25,43.32064483880674,True,True
8024,45.0,524,69,74,9,12,53,30,83,10,42.5,42.39504385966069,True,True
8025,45.0,525,66,43,38,46,34,55,85,-29,42.25,44.03668793760076,True,True
8026,45.0,526,35,-57,58,27,84,34,84,49,39.25,44.097119365088616,True,True
